"id","session","x","y","chosen","z","zscaled","time","trial","round","distance","type_choice","previous_reward"
888,1,3,2,20,43,33,1723707824837,24,5,0,"Repeat",43
888,1,3,2,20,43,33,1723707825292,25,5,0,"Repeat",43
888,1,3,6,52,8,11,1723707826224,0,6,NA,NA,NA
888,1,3,4,36,37,33,1723707827157,1,6,2,"Far",8
888,1,3,3,28,32,29,1723707828110,2,6,1,"Near",37
888,1,3,2,20,10,13,1723707828713,3,6,1,"Near",32
888,1,3,1,12,7,10,1723707829373,4,6,1,"Near",10
888,1,3,5,44,11,13,1723707830198,5,6,4,"Far",7
888,1,4,3,29,32,29,1723707830861,6,6,3,"Far",11
888,1,2,3,27,42,37,1723707831487,7,6,2,"Far",32
888,1,2,4,35,39,35,1723707832027,8,6,1,"Near",42
888,1,1,3,26,35,32,1723707832746,9,6,2,"Far",39
888,1,3,3,28,32,29,1723707833536,10,6,2,"Far",35
888,1,4,4,37,44,38,1723707834238,11,6,2,"Far",32
888,1,5,4,38,38,34,1723707835065,12,6,1,"Near",44
888,1,5,5,46,31,29,1723707836007,13,6,1,"Near",38
888,1,4,5,45,26,25,1723707836528,14,6,1,"Near",31
888,1,4,4,37,44,38,1723707837163,15,6,1,"Near",26
888,1,4,4,37,43,38,1723707837383,16,6,0,"Repeat",44
888,1,4,4,37,41,36,1723707837607,17,6,0,"Repeat",43
888,1,4,4,37,42,37,1723707837966,18,6,0,"Repeat",41
888,1,4,4,37,41,36,1723707838459,19,6,0,"Repeat",42
888,1,4,4,37,43,38,1723707839000,20,6,0,"Repeat",41
888,1,4,4,37,41,36,1723707839656,21,6,0,"Repeat",43
888,1,4,4,37,42,37,1723707840130,22,6,0,"Repeat",41
888,1,4,4,37,42,37,1723707840654,23,6,0,"Repeat",42
888,1,4,4,37,43,38,1723707841096,24,6,0,"Repeat",42
888,1,4,4,37,43,38,1723707841315,25,6,0,"Repeat",43
888,1,1,2,18,21,20,1723707842262,0,7,NA,NA,NA
888,1,1,4,34,11,13,1723707843657,1,7,2,"Far",21
888,1,3,3,28,9,11,1723707844630,2,7,3,"Far",11
888,1,4,1,13,21,20,1723707845425,3,7,3,"Far",9
888,1,6,3,31,26,24,1723707846158,4,7,4,"Far",21
888,1,6,5,47,10,12,1723707847028,5,7,2,"Far",26
888,1,4,5,45,12,14,1723707847796,6,7,2,"Far",10
888,1,2,6,51,34,29,1723707848748,7,7,3,"Far",12
888,1,0,6,49,34,29,1723707849620,8,7,2,"Far",34
888,1,7,1,16,30,27,1723707850860,9,7,12,"Far",34
888,1,6,1,15,27,24,1723707851401,10,7,1,"Near",30
888,1,1,6,50,49,40,1723707852974,11,7,10,"Far",27
888,1,1,6,50,50,41,1723707853825,12,7,0,"Repeat",49
888,1,1,6,50,51,42,1723707854431,13,7,0,"Repeat",50
888,1,1,6,50,49,40,1723707854789,14,7,0,"Repeat",51
888,1,1,6,50,50,41,1723707855076,15,7,0,"Repeat",49
888,1,1,6,50,50,41,1723707855313,16,7,0,"Repeat",50
888,1,1,6,50,51,42,1723707855600,17,7,0,"Repeat",50
888,1,1,6,50,50,41,1723707855851,18,7,0,"Repeat",51
888,1,1,6,50,51,42,1723707856040,19,7,0,"Repeat",50
888,1,1,6,50,49,40,1723707856229,20,7,0,"Repeat",51
888,1,1,6,50,49,40,1723707856332,21,7,0,"Repeat",49
888,1,1,6,50,49,40,1723707856795,22,7,0,"Repeat",49
888,1,1,6,50,49,40,1723707856915,23,7,0,"Repeat",49
888,1,1,6,50,50,41,1723707857116,24,7,0,"Repeat",49
888,1,1,6,50,49,40,1723707857205,25,7,0,"Repeat",50
888,1,1,1,10,27,24,1723707858396,0,8,NA,NA,NA
888,1,1,3,26,6,9,1723707859590,1,8,2,"Far",27
888,1,2,5,43,16,16,1723707860530,2,8,3,"Far",6
888,1,6,5,47,18,18,1723707861214,3,8,4,"Far",16
888,1,5,3,30,22,20,1723707861781,4,8,3,"Far",18
888,1,4,2,21,10,12,1723707862514,5,8,2,"Far",22
888,1,6,1,15,28,25,1723707863385,6,8,3,"Far",10
888,1,4,6,53,21,20,1723707864506,7,8,7,"Far",28
888,1,7,7,64,12,13,1723707865221,8,8,4,"Far",21
888,1,6,7,63,18,18,1723707865731,9,8,1,"Near",12
888,1,1,7,58,12,13,1723707866507,10,8,5,"Far",18
888,1,3,0,4,13,14,1723707867655,11,8,9,"Far",12
888,1,7,0,8,10,12,1723707868529,12,8,4,"Far",13
888,1,7,3,32,16,16,1723707869255,13,8,3,"Far",10
888,1,0,0,1,16,16,1723707870633,14,8,10,"Far",16
888,1,5,1,14,24,22,1723707871806,15,8,6,"Far",16
888,1,6,2,23,25,23,1723707872522,16,8,2,"Far",24
888,1,6,0,7,32,27,1723707873115,17,8,2,"Far",25
888,1,7,1,16,20,19,1723707873666,18,8,2,"Far",32
888,1,5,0,6,49,39,1723707874320,19,8,3,"Far",20
888,1,5,0,6,49,39,1723707874961,20,8,0,"Repeat",49
888,1,5,0,6,50,40,1723707875385,21,8,0,"Repeat",49
888,1,5,0,6,51,41,1723707875607,22,8,0,"Repeat",50
888,1,5,0,6,50,40,1723707875797,23,8,0,"Repeat",51
888,1,5,0,6,50,40,1723707876390,24,8,0,"Repeat",50
888,1,5,0,6,52,41,1723707876627,25,8,0,"Repeat",50
888,1,7,7,64,33,27,1723707877882,0,9,NA,NA,NA
888,1,4,3,29,16,16,1723707878856,1,9,7,"Far",33
888,1,7,6,56,33,27,1723707879849,2,9,6,"Far",16
888,1,6,6,55,25,22,1723707880494,3,9,1,"Near",33
888,1,6,7,63,20,18,1723707881109,4,9,1,"Near",25
888,1,7,5,48,26,22,1723707881916,5,9,3,"Far",20
888,1,6,5,47,26,22,1723707882405,6,9,1,"Near",26
888,1,4,5,45,41,32,1723707883115,7,9,2,"Far",26
888,1,3,5,44,39,31,1723707884091,8,9,1,"Near",41
888,1,3,4,36,11,12,1723707884638,9,9,1,"Near",39
888,1,4,4,37,24,21,1723707885086,10,9,1,"Near",11
888,1,5,6,54,12,13,1723707885895,11,9,3,"Far",24
888,1,4,6,53,27,23,1723707886343,12,9,1,"Near",12
888,1,3,6,52,34,27,1723707886838,13,9,1,"Near",27
888,1,4,5,45,40,31,1723707887670,14,9,2,"Far",34
888,1,5,5,46,23,20,1723707888183,15,9,1,"Near",40
888,1,5,4,38,24,21,1723707888807,16,9,1,"Near",23
888,1,2,5,43,45,35,1723707889799,17,9,4,"Far",24
888,1,2,4,35,6,9,1723707890393,18,9,1,"Near",45
888,1,1,5,42,36,29,1723707891064,19,9,2,"Far",6
888,1,1,6,50,38,30,1723707891547,20,9,1,"Near",36
888,1,2,6,51,39,31,1723707892033,21,9,1,"Near",38
888,1,2,5,43,44,34,1723707892893,22,9,1,"Near",39
888,1,2,5,43,43,33,1723707893531,23,9,0,"Repeat",44
888,1,2,5,43,41,32,1723707893701,24,9,0,"Repeat",43
888,1,2,5,43,42,33,1723707893974,25,9,0,"Repeat",41
888,1,4,0,5,37,33,1723707895134,0,10,NA,NA,NA
888,1,4,1,13,42,37,1723707897892,1,10,1,"Near",37
888,1,4,2,21,25,24,1723707898588,2,10,1,"Near",42
888,1,4,3,29,25,24,1723707899104,3,10,1,"Near",25
888,1,3,1,12,48,41,1723707899784,4,10,3,"Far",25
888,1,2,1,11,25,24,1723707900389,5,10,1,"Near",48
888,1,3,2,20,45,39,1723707901426,6,10,2,"Far",25
888,1,3,0,4,27,26,1723707902016,7,10,2,"Far",45
888,1,2,2,19,29,27,1723707902852,8,10,3,"Far",27
888,1,3,1,12,46,40,1723707903616,9,10,2,"Far",29
888,1,3,1,12,46,40,1723707904155,10,10,0,"Repeat",46
888,1,3,1,12,46,40,1723707904428,11,10,0,"Repeat",46
888,1,3,1,12,46,40,1723707904648,12,10,0,"Repeat",46
888,1,3,1,12,48,41,1723707904819,13,10,0,"Repeat",46
888,1,3,1,12,48,41,1723707905663,14,10,0,"Repeat",48
888,1,3,1,12,47,41,1723707906004,15,10,0,"Repeat",48
888,1,7,0,8,37,33,1723707940583,16,10,5,"Far",47
888,1,6,0,7,31,29,1723707941384,17,10,1,"Near",37
888,1,6,1,15,35,32,1723707941871,18,10,1,"Near",31
888,1,7,1,16,45,39,1723707942431,19,10,1,"Near",35
888,1,3,1,12,47,41,1723707943686,20,10,4,"Far",45
888,1,3,1,12,47,41,1723707943922,21,10,0,"Repeat",47
888,1,3,1,12,47,41,1723707944262,22,10,0,"Repeat",47
888,1,3,1,12,46,40,1723707944486,23,10,0,"Repeat",47
888,1,3,1,12,46,40,1723707944756,24,10,0,"Repeat",46
888,1,3,1,12,47,41,1723707944841,25,10,0,"Repeat",46
897,1,4,0,5,37,32,1724157110109,0,1,NA,NA,NA
897,1,4,3,29,33,29,1724157112878,1,1,3,"Far",37
897,1,2,3,27,34,29,1724157113543,2,1,2,"Far",33
897,1,3,4,36,36,31,1724157114120,3,1,2,"Far",34
897,1,3,2,20,38,32,1724157115038,4,1,2,"Far",36
897,1,3,1,12,25,23,1724157115559,5,1,1,"Near",38
897,1,3,0,4,13,14,1724157116120,6,1,1,"Near",25
897,1,6,5,47,13,14,1724157117016,7,1,8,"Far",13
897,1,5,5,46,14,15,1724157117474,8,1,1,"Near",13
897,1,4,5,45,31,27,1724157117904,9,1,1,"Near",14
897,1,3,3,28,31,27,1724157118897,10,1,3,"Far",31
897,1,5,0,6,38,32,1724157121538,11,1,5,"Far",31
897,1,6,0,7,15,16,1724157121983,12,1,1,"Near",38
897,1,7,0,8,13,14,1724157122455,13,1,1,"Near",15
897,1,7,1,16,10,12,1724157122928,14,1,1,"Near",13
897,1,4,1,13,42,35,1724157123649,15,1,3,"Far",10
897,1,4,2,21,51,42,1724157124807,16,1,1,"Near",42
897,1,5,1,14,40,34,1724157125438,17,1,2,"Far",51
897,1,5,2,22,43,36,1724157125940,18,1,1,"Near",40
897,1,5,3,30,34,29,1724157126462,19,1,1,"Near",43
897,1,4,2,21,50,41,1724157127936,20,1,2,"Far",34
897,1,4,2,21,51,42,1724157128363,21,1,0,"Repeat",50
897,1,4,2,21,51,42,1724157128754,22,1,0,"Repeat",51
897,1,4,2,21,49,40,1724157129128,23,1,0,"Repeat",51
897,1,1,5,42,-1,4,1724157130285,24,1,6,"Far",49
897,1,0,5,41,17,17,1724157130761,25,1,1,"Near",-1
897,1,7,4,40,13,15,1724157461421,0,2,NA,NA,NA
897,1,2,2,19,14,16,1724157462390,1,2,7,"Far",13
897,1,1,1,10,28,27,1724157463197,2,2,2,"Far",14
897,1,0,3,25,27,27,1724157464066,3,2,3,"Far",28
897,1,1,4,34,17,19,1724157464839,4,2,2,"Far",27
897,1,3,4,36,13,15,1724157465551,5,2,2,"Far",17
897,1,4,3,29,15,17,1724157466237,6,2,2,"Far",13
897,1,4,1,13,15,17,1724157467081,7,2,2,"Far",15
897,1,5,2,22,21,22,1724157467753,8,2,2,"Far",15
897,1,6,3,31,28,27,1724157468354,9,2,2,"Far",21
897,1,5,5,46,13,15,1724157469509,10,2,3,"Far",28
897,1,3,6,52,30,29,1724157470196,11,2,3,"Far",13
897,1,1,6,50,10,13,1724157470950,12,2,2,"Far",30
897,1,3,7,60,40,37,1724157472004,13,2,3,"Far",10
897,1,4,6,53,23,23,1724157472664,14,2,2,"Far",40
897,1,4,7,61,16,18,1724157473232,15,2,1,"Near",23
897,1,2,7,59,40,37,1724157473877,16,2,2,"Far",16
897,1,2,6,51,25,25,1724157474412,17,2,1,"Near",40
897,1,1,7,58,14,16,1724157475016,18,2,2,"Far",25
897,1,2,7,59,39,36,1724157476457,19,2,1,"Near",14
897,1,3,7,60,38,35,1724157477207,20,2,1,"Near",39
897,1,2,7,59,41,38,1724157478367,21,2,1,"Near",38
897,1,2,7,59,39,36,1724157479178,22,2,0,"Repeat",41
897,1,2,7,59,43,39,1724157490413,23,2,0,"Repeat",39
897,1,2,7,59,41,38,1724157491571,24,2,0,"Repeat",43
897,1,0,7,57,2,7,1724157492583,25,2,2,"Far",41
897,1,1,1,10,48,41,1724157493885,0,3,NA,NA,NA
897,1,2,1,11,41,36,1724157557348,1,3,1,"Near",48
897,1,2,2,19,42,37,1724157558142,2,3,1,"Near",41
897,1,1,2,18,48,41,1724157558891,3,3,1,"Near",42
897,1,0,2,17,41,36,1724157559581,4,3,1,"Near",48
897,1,0,1,9,44,38,1724157560234,5,3,1,"Near",41
897,1,0,0,1,37,33,1724157560877,6,3,1,"Near",44
897,1,1,0,2,34,31,1724157561533,7,3,1,"Near",37
897,1,2,0,3,27,26,1724157562124,8,3,1,"Near",34
897,1,3,0,4,23,22,1724157562711,9,3,1,"Near",27
897,1,3,1,12,40,35,1724157563206,10,3,1,"Near",23
897,1,3,2,20,42,37,1724157563762,11,3,1,"Near",40
897,1,3,3,28,34,31,1724157564272,12,3,1,"Near",42
897,1,2,3,27,23,22,1724157564826,13,3,1,"Near",34
897,1,1,3,26,29,27,1724157565380,14,3,1,"Near",23
897,1,0,3,25,35,32,1724157566017,15,3,1,"Near",29
897,1,1,1,10,48,41,1724157567584,16,3,3,"Far",35
897,1,1,2,18,47,41,1724157568500,17,3,1,"Near",48
897,1,1,1,10,51,44,1724157569488,18,3,1,"Near",47
897,1,1,1,10,48,41,1724157570364,19,3,0,"Repeat",51
897,1,1,1,10,50,43,1724157571287,20,3,0,"Repeat",48
897,1,1,1,10,49,42,1724157572100,21,3,0,"Repeat",50
897,1,1,1,10,49,42,1724157572852,22,3,0,"Repeat",49
897,1,1,1,10,50,43,1724157573645,23,3,0,"Repeat",49
897,1,1,1,10,51,44,1724157574352,24,3,0,"Repeat",50
897,1,1,1,10,51,44,1724157575293,25,3,0,"Repeat",51
897,1,6,2,23,29,24,1724157576728,0,4,NA,NA,NA
897,1,5,3,30,26,22,1724157636606,1,4,2,"Far",29
897,1,4,2,21,43,33,1724157638802,2,4,2,"Far",26
897,1,3,1,12,30,25,1724157640363,3,4,2,"Far",43
897,1,3,3,28,30,25,1724157641708,4,4,2,"Far",30
897,1,4,1,13,51,39,1724157642589,5,4,3,"Far",30
897,1,5,1,14,29,24,1724157643524,6,4,1,"Near",51
897,1,4,0,5,39,31,1724157644287,7,4,2,"Far",29
897,1,5,0,6,25,22,1724157645731,8,4,1,"Near",39
897,1,3,0,4,27,23,1724157646957,9,4,2,"Far",25
897,1,2,0,3,17,16,1724157647916,10,4,1,"Near",27
897,1,2,1,11,29,24,1724157648725,11,4,1,"Near",17
897,1,2,2,19,40,31,1724157650123,12,4,1,"Near",29
897,1,2,3,27,42,33,1724157651117,13,4,1,"Near",40
897,1,1,3,26,34,27,1724157652193,14,4,1,"Near",42
897,1,1,2,18,36,29,1724157653120,15,4,1,"Near",34
897,1,1,1,10,33,27,1724157653822,16,4,1,"Near",36
897,1,1,0,2,26,22,1724157654480,17,4,1,"Near",33
897,1,0,0,1,44,34,1724157655175,18,4,1,"Near",26
897,1,0,1,9,33,27,1724157656044,19,4,1,"Near",44
897,1,0,2,17,22,20,1724157656806,20,4,1,"Near",33
897,1,0,3,25,18,17,1724157657664,21,4,1,"Near",22
897,1,4,1,13,53,40,1724157659272,22,4,6,"Far",18
897,1,4,1,13,49,37,1724157660418,23,4,0,"Repeat",53
897,1,5,2,22,36,29,1724157661255,24,4,2,"Far",49
897,1,6,1,15,19,18,1724157662145,25,4,2,"Far",36
897,1,5,4,38,34,32,1724157663746,0,5,NA,NA,NA
897,1,5,3,30,21,22,1724157675582,1,5,1,"Near",34
897,1,5,2,22,27,27,1724157676248,2,5,1,"Near",21
897,1,4,2,21,35,33,1724157676804,3,5,1,"Near",27
897,1,4,3,29,18,19,1724157677366,4,5,1,"Near",35
897,1,4,4,37,29,28,1724157678445,5,5,1,"Near",18
897,1,1,6,50,23,23,1724157679850,6,5,5,"Far",29
897,1,1,1,10,30,29,1724157681467,7,5,5,"Far",23
897,1,6,1,15,34,32,1724157682672,8,5,5,"Far",30
897,1,5,0,6,42,39,1724157683765,9,5,2,"Far",34
897,1,4,0,5,38,35,1724157684862,10,5,1,"Near",42
897,1,3,0,4,29,28,1724157686070,11,5,1,"Near",38
897,1,3,1,12,41,38,1724157686801,12,5,1,"Near",29
897,1,4,1,13,52,47,1724157687526,13,5,1,"Near",41
897,1,5,1,14,43,39,1724157688956,14,5,1,"Near",52
897,1,3,2,20,38,35,1724157693636,15,5,3,"Far",43
897,1,3,3,28,27,27,1724157694298,16,5,1,"Near",38
897,1,3,4,36,22,23,1724157694874,17,5,1,"Near",27
897,1,4,1,13,52,47,1724157696151,18,5,4,"Far",22
897,1,4,1,13,50,45,1724157737526,19,5,0,"Repeat",52
897,1,2,1,11,38,35,1724157751181,20,5,2,"Far",50
897,1,2,2,19,32,31,1724157751712,21,5,1,"Near",38
897,1,2,3,27,22,23,1724157752250,22,5,1,"Near",32
897,1,6,2,23,20,21,1724157753470,23,5,5,"Far",22
897,1,2,0,3,34,32,1724157757541,24,5,6,"Far",20
897,1,1,0,2,26,26,1724157758271,25,5,1,"Near",34
897,1,2,2,19,49,40,1724157759538,0,6,NA,NA,NA
897,1,2,3,27,41,35,1724157769905,1,6,1,"Near",49
897,1,1,3,26,39,33,1724157770514,2,6,1,"Near",41
897,1,1,2,18,41,35,1724157771084,3,6,1,"Near",39
897,1,1,1,10,31,27,1724157771768,4,6,1,"Near",41
897,1,2,1,11,36,31,1724157772480,5,6,1,"Near",31
897,1,3,1,12,34,29,1724157773098,6,6,1,"Near",36
897,1,3,2,20,50,41,1724157773592,7,6,1,"Near",34
897,1,3,3,28,47,39,1724157774122,8,6,1,"Near",50
897,1,4,2,21,40,34,1724157808507,9,6,2,"Far",47
897,1,4,3,29,50,41,1724157809180,10,6,1,"Near",40
897,1,4,4,37,37,32,1724157810401,11,6,1,"Near",50
897,1,3,4,36,34,29,1724157810960,12,6,1,"Near",37
897,1,5,3,30,37,32,1724157811592,13,6,3,"Far",34
897,1,4,3,29,51,42,1724157812309,14,6,1,"Near",37
897,1,3,2,20,51,42,1724157813151,15,6,2,"Far",51
897,1,3,2,20,50,41,1724157816562,16,6,0,"Repeat",51
897,1,4,3,29,50,41,1724157817346,17,6,2,"Far",50
897,1,3,2,20,49,40,1724157818246,18,6,2,"Far",50
897,1,4,3,29,50,41,1724157818905,19,6,2,"Far",49
897,1,4,3,29,52,42,1724157825662,20,6,0,"Repeat",50
897,1,3,2,20,48,40,1724157826501,21,6,2,"Far",52
897,1,2,2,19,49,40,1724157827243,22,6,1,"Near",48
897,1,3,2,20,49,40,1724157827946,23,6,1,"Near",49
897,1,4,3,29,50,41,1724157828854,24,6,2,"Far",49
897,1,4,3,29,50,41,1724157829429,25,6,0,"Repeat",50
897,1,1,5,42,13,15,1724158375906,0,7,NA,NA,NA
897,1,2,4,35,18,19,1724158377600,1,7,2,"Far",13
897,1,1,3,26,16,17,1724158378265,2,7,2,"Far",18
897,1,2,2,19,13,15,1724158379009,3,7,2,"Far",16
897,1,3,3,28,28,26,1724158379809,4,7,2,"Far",13
897,1,4,3,29,18,19,1724158380407,5,7,1,"Near",28
897,1,4,4,37,6,10,1724158380919,6,7,1,"Near",18
897,1,3,4,36,21,21,1724158381391,7,7,1,"Near",6
897,1,3,5,44,12,14,1724158381955,8,7,1,"Near",21
897,1,4,5,45,1,6,1724158382461,9,7,1,"Near",12
897,1,3,2,20,28,26,1724158383249,10,7,4,"Far",1
897,1,6,1,15,34,31,1724158384006,11,7,4,"Far",28
897,1,5,0,6,22,22,1724158384604,12,7,2,"Far",34
897,1,6,0,7,25,24,1724158385083,13,7,1,"Near",22
897,1,7,0,8,11,13,1724158385571,14,7,1,"Near",25
897,1,7,1,16,19,19,1724158386043,15,7,1,"Near",11
897,1,5,1,14,14,16,1724158386656,16,7,2,"Far",19
897,1,5,2,22,40,35,1724158387119,17,7,1,"Near",14
897,1,6,2,23,43,38,1724158387624,18,7,1,"Near",40
897,1,7,2,24,24,23,1724158388519,19,7,1,"Near",43
897,1,7,3,32,25,24,1724158389017,20,7,1,"Near",24
897,1,6,3,31,23,22,1724158389456,21,7,1,"Near",25
897,1,5,3,30,21,21,1724158390072,22,7,1,"Near",23
897,1,6,2,23,44,38,1724158391204,23,7,2,"Far",21
897,1,6,2,23,44,38,1724158392311,24,7,0,"Repeat",44
897,1,6,2,23,43,38,1724158393019,25,7,0,"Repeat",44
897,1,2,4,35,28,26,1724158394527,0,8,NA,NA,NA
897,1,2,2,19,24,23,1724158401391,1,8,2,"Far",28
897,1,1,3,26,27,25,1724158402519,2,8,2,"Far",24
897,1,1,5,42,11,13,1724158403263,3,8,2,"Far",27
897,1,4,4,37,10,12,1724158404280,4,8,4,"Far",11
897,1,4,2,21,14,15,1724158404971,5,8,2,"Far",10
897,1,3,3,28,19,19,1724158405800,6,8,2,"Far",14
897,1,1,1,10,24,23,1724158406745,7,8,4,"Far",19
897,1,0,0,1,11,13,1724158407356,8,8,2,"Far",24
897,1,3,0,4,18,18,1724158408210,9,8,3,"Far",11
897,1,5,0,6,26,24,1724158409025,10,8,2,"Far",18
897,1,6,2,23,16,17,1724158409963,11,8,3,"Far",26
897,1,5,5,46,37,32,1724158429608,12,8,4,"Far",16
897,1,5,6,54,50,42,1724158430666,13,8,1,"Near",37
897,1,6,5,47,17,18,1724158431236,14,8,2,"Far",50
897,1,6,6,55,23,22,1724158431743,15,8,1,"Near",17
897,1,5,6,54,50,42,1724158432362,16,8,1,"Near",23
897,1,4,6,53,39,34,1724158433181,17,8,1,"Near",50
897,1,4,7,61,25,24,1724158433655,18,8,1,"Near",39
897,1,5,7,62,30,27,1724158434126,19,8,1,"Near",25
897,1,5,6,54,50,42,1724158434756,20,8,1,"Near",30
897,1,5,6,54,50,42,1724158435364,21,8,0,"Repeat",50
897,1,5,6,54,48,41,1724158435871,22,8,0,"Repeat",50
897,1,5,6,54,49,41,1724158436614,23,8,0,"Repeat",48
897,1,5,6,54,50,42,1724158437240,24,8,0,"Repeat",49
897,1,5,6,54,48,41,1724158437665,25,8,0,"Repeat",50
897,1,6,0,7,36,32,1724158438813,0,9,NA,NA,NA
897,1,5,1,14,30,28,1724158440169,1,9,2,"Far",36
897,1,6,2,23,36,32,1724158440851,2,9,2,"Far",30
897,1,4,1,13,18,19,1724158441685,3,9,3,"Far",36
897,1,4,0,5,21,21,1724158442240,4,9,1,"Near",18
897,1,3,0,4,16,17,1724158442754,5,9,1,"Near",21
897,1,1,1,10,38,34,1724158443608,6,9,3,"Far",16
897,1,1,2,18,36,32,1724158444213,7,9,1,"Near",38
897,1,2,2,19,28,26,1724158444766,8,9,1,"Near",36
897,1,2,1,11,35,32,1724158445335,9,9,1,"Near",28
897,1,1,0,2,19,19,1724158446107,10,9,2,"Far",35
897,1,0,0,1,10,13,1724158446676,11,9,1,"Near",19
897,1,0,1,9,23,22,1724158447138,12,9,1,"Near",10
897,1,0,2,17,36,32,1724158447637,13,9,1,"Near",23
897,1,1,6,50,0,5,1724158449351,14,9,5,"Far",36
897,1,1,5,42,1,6,1724158449915,15,9,1,"Near",0
897,1,5,5,46,38,34,1724158450922,16,9,4,"Far",1
897,1,6,5,47,19,19,1724158451449,17,9,1,"Near",38
897,1,6,4,39,2,7,1724158452161,18,9,1,"Near",19
897,1,5,4,38,19,19,1724158452655,19,9,1,"Near",2
897,1,4,4,37,37,33,1724158453136,20,9,1,"Near",19
897,1,4,5,45,44,38,1724158453667,21,9,1,"Near",37
897,1,3,5,44,29,27,1724158458149,22,9,1,"Near",44
897,1,3,6,52,21,21,1724158458684,23,9,1,"Near",29
897,1,4,6,53,37,33,1724158459175,24,9,1,"Near",21
897,1,4,5,45,43,38,1724158493961,25,9,1,"Near",37
897,1,0,3,25,20,18,1724158496876,0,10,NA,NA,NA
897,1,2,4,35,18,17,1724158525479,1,10,3,"Far",20
897,1,2,2,19,10,11,1724158526782,2,10,2,"Far",18
897,1,1,0,2,34,27,1724158527731,3,10,3,"Far",10
897,1,3,0,4,39,30,1724158528490,4,10,2,"Far",34
897,1,3,1,12,20,18,1724158529224,5,10,1,"Near",39
897,1,4,1,13,20,18,1724158529725,6,10,1,"Near",20
897,1,4,0,5,36,28,1724158530272,7,10,1,"Near",20
897,1,2,0,3,44,33,1724158530933,8,10,2,"Far",36
897,1,2,1,11,34,27,1724158531417,9,10,1,"Near",44
897,1,5,5,46,41,31,1724158532815,10,10,7,"Far",34
897,1,0,0,1,35,27,1724158533980,11,10,10,"Far",41
897,1,0,1,9,31,25,1724158534506,12,10,1,"Near",35
897,1,0,5,41,42,32,1724158535553,13,10,4,"Far",31
897,1,5,4,38,48,36,1724158536785,14,10,6,"Far",42
897,1,5,3,30,26,22,1724158538367,15,10,1,"Near",48
897,1,2,6,51,23,20,1724158575792,16,10,6,"Far",26
897,1,2,5,43,24,20,1724158576969,17,10,1,"Near",23
897,1,4,4,37,45,34,1724158578780,18,10,3,"Far",24
897,1,6,4,39,49,36,1724158579511,19,10,2,"Far",45
897,1,6,3,31,27,22,1724158580402,20,10,1,"Near",49
897,1,7,4,40,40,31,1724158580916,21,10,2,"Far",27
897,1,6,4,39,49,36,1724158581696,22,10,1,"Near",40
897,1,5,4,38,47,35,1724158582576,23,10,1,"Near",49
897,1,6,5,47,40,31,1724158584866,24,10,2,"Far",47
897,1,7,5,48,33,26,1724158585477,25,10,1,"Near",40
915,1,7,2,24,10,11,1724755726132,0,1,NA,NA,NA
915,1,6,4,39,19,17,1724755729057,1,1,3,"Far",10
915,1,5,4,38,19,17,1724755729623,2,1,1,"Near",19
915,1,4,4,37,20,17,1724755730126,3,1,1,"Near",19
915,1,5,3,30,20,17,1724755730946,4,1,2,"Far",20
915,1,4,3,29,26,21,1724755731936,5,1,1,"Near",20
915,1,6,3,31,7,9,1724755733007,6,1,2,"Far",26
915,1,1,5,42,20,17,1724755735315,7,1,7,"Far",7
915,1,1,4,34,27,22,1724755735841,8,1,1,"Near",20
915,1,0,4,33,25,21,1724755736353,9,1,1,"Near",27
915,1,0,5,41,25,21,1724755736818,10,1,1,"Near",25
915,1,1,1,10,28,22,1724755737713,11,1,5,"Far",25
915,1,1,0,2,27,22,1724755738210,12,1,1,"Near",28
915,1,2,0,3,27,22,1724755738690,13,1,1,"Near",27
915,1,2,1,11,30,24,1724755739154,14,1,1,"Near",27
915,1,3,7,60,23,19,1724755740161,15,1,7,"Far",30
915,1,3,6,52,21,18,1724755740653,16,1,1,"Near",23
915,1,4,6,53,22,19,1724755741122,17,1,1,"Near",21
915,1,4,7,61,37,28,1724755741603,18,1,1,"Near",22
915,1,5,7,62,42,31,1724755742557,19,1,1,"Near",37
915,1,7,6,56,44,32,1724755743417,20,1,3,"Far",42
915,1,7,7,64,38,29,1724755743907,21,1,1,"Near",44
915,1,7,5,48,27,22,1724755744610,22,1,2,"Far",38
915,1,6,5,47,29,23,1724755745211,23,1,1,"Near",27
915,1,6,6,55,34,26,1724755745674,24,1,1,"Near",29
915,1,6,7,63,37,28,1724755746154,25,1,1,"Near",34
915,1,1,2,18,25,22,1724755834069,0,2,NA,NA,NA
915,1,4,1,13,42,34,1724755898735,1,2,4,"Far",25
915,1,4,0,5,36,29,1724755899887,2,2,1,"Near",42
915,1,3,0,4,27,23,1724755900452,3,2,1,"Near",36
915,1,3,1,12,47,37,1724755901048,4,2,1,"Near",27
915,1,5,1,14,29,25,1724755902004,5,2,2,"Far",47
915,1,5,2,22,16,16,1724755902609,6,2,1,"Near",29
915,1,4,2,21,24,21,1724755903508,7,2,1,"Near",16
915,1,3,2,20,43,34,1724755904381,8,2,1,"Near",24
915,1,2,2,19,30,25,1724755905379,9,2,1,"Near",43
915,1,2,1,11,26,23,1724755906079,10,2,1,"Near",30
915,1,1,1,10,9,11,1724755906844,11,2,1,"Near",26
915,1,2,0,3,23,21,1724755907496,12,2,2,"Far",9
